"spp" "k1" "k2" "safety" "kobe.n" "yield" "yieldAav"
"pollack" 0.0436108321882784 0.78006305382587 0.46193235348544 0 0.949059686903867 0.963519211523807
"pollack" 0.826438363175839 0.333026945358142 0.736607199365499 0.2 0.816916715296273 0.957588420353112
"pollack" 0.532837860286236 0.630534328054637 0.739313387566874 0 0.972781140746152 0.946775638787146
"pollack" 0.0032532187178731 0.265328843845055 0.635444559520799 0 1.10159867107317 0.988927981841934
"pollack" 0.556518945842981 0.0753229183610529 0.775875342305098 0.575 0.801163094170974 0.982935315409599
"pollack" 0.137747063068673 0.160034600412473 0.729247131734412 0.35 0.883524163647316 0.989817408572681
"pollack" 0.423506532795727 0.193483904469758 0.742574819019204 0.825 0.805993154154972 0.97844620636781
"pollack" 0.693712058011442 0.554790263064206 0.764118150268754 0.525 0.991068945728071 0.958936804883861
"pollack" 0.920429874910042 0.132350410101935 0.738233748249361 0.6 0.767216080442509 0.971778663295048
"pollack" 0.682618284132332 0.621984191704541 0.718180266295257 0.025 0.979100871767838 0.953428495149327
"pollack" 0.184644896071404 0.0534259455744177 0.723290067077435 0 0.917976720158851 0.992482124520743
"pollack" 0.0716810338199139 0.373862121021375 0.685644912691059 0.075 1.08569305644899 0.974973571093841
"pollack" 0.219472906319425 0.387792542111129 0.709620428178317 0 1.06492077944764 0.977977368125753
"pollack" 0.847555023385212 0.0638701263815165 0.756171552812096 0.775 0.555744420763033 0.970588269974763
"pollack" 0.825074917636812 0.999672455945984 0.711056644417209 0 1.07333501758001 0.920650193343719
"pollack" 0.159233761485666 0.389593145810068 0.53368352306735 0 1.00376133808445 0.969583060784745
"pollack" 0.729556495323777 0.753386700060219 0.701741612704628 0.1 0.969240197129668 0.936111926373167
"pollack" 0.66606962820515 0.366850549820811 0.727991366979869 0.675 0.796707279271587 0.960008177861877
"pollack" 0.515820713946596 0.729702424490824 0.63877209126053 0 0.967708636073899 0.957527976332097
"pollack" 0.0500310729257762 0.475609110435471 0.532103469727035 0 1.10881164222018 0.969301777814
"pollack" 0.564459562068805 0.251505084568635 0.746182527537523 0.65 0.798411966446323 0.964962913388527
"pollack" 0.577253667404875 0.900721779093146 0.667788112861505 0 0.99106829958474 0.945918982660497
"pollack" 0.0342527106404305 0.732355063315481 0.583844751688323 0 0.948156057294896 0.966454129171544
"pollack" 0.194983300054446 0.316763537470251 0.51209615499238 0 1.00087027525012 0.973673637727741
"pollack" 0.0777099935803562 0.659049858571962 0.583378241357401 0 0.939395359221582 0.964683958146196
"pollack" 0.584666909417138 0.547109546139836 0.741028736347985 0.15 0.932015257497314 0.962707633916057
"pollack" 0.679537057643756 0.598328884691 0.744213970607186 0 0.956512248424694 0.927082117693497
"pollack" 0.990463271737099 0.308131916215643 0.703346424164759 0.7 0.653557634897044 0.959782679542281
"pollack" 0.0762744655366987 0.918470096774399 0.617634272017188 0 0.824828193214292 0.967488009212961
"pollack" 0.121813281904906 0.920663655735552 0.646969281432983 0 0.950764912055857 0.961101473023593
"pollack" 0.578179374570027 0.0883510259445757 0.800368988293054 0.75 0.781725744734256 0.979488072754917
"pollack" 0.194739654194564 0.227397409267724 0.762147402259903 0.1 0.88863931903061 0.97828061247517
"pollack" 0.395181962521747 0.141249486710876 0.676800382487733 0.425 0.670798780419134 0.987273467905207
"pollack" 0.512816508999094 0.0225649564526975 0.694537849681081 0.75 0.506422612656438 0.98508117998334
"pollack" 0.221115214051679 0.00124734989367425 0.710776509125084 0.5 0.728948909515709 0.992938781845529
"pollack" 0.844105988973752 0.507773555349559 0.74367043746003 0.3 0.903964794348379 0.957798952113376
"pollack" 0.247380198678002 0.520030399551615 0.610549534118933 0 1.03108379618202 0.968763473738011
"pollack" 0.523614202160388 0.625845178496093 0.644421742051353 0 1.02574985906113 0.950372833632688
"pollack" 0.812459663953632 0.368894237792119 0.750373067887841 0.525 0.853118407548868 0.969260872006831
"pollack" 0.397085730684921 0.820607782574371 0.635815687075658 0 1.03103169325724 0.951868812461888
"pollack" 0.659082474419847 0.620425651082769 0.730635570063541 0.7 0.899989021948831 0.952382337936281
"pollack" 0.879831042373553 0.199065337888896 0.745661438984782 0.7 0.809146221209466 0.969176314186178
"pollack" 0.337400283431634 0.145453508244827 0.717561665343372 0.575 0.708640831388833 0.9820465662265
"pollack" 0.0857548934873194 0.0926207916345447 0.728127607725808 0.775 0.821337165798898 0.991894550497085
"pollack" 0.544108725618571 0.338349568890408 0.756376887448758 0.575 0.837225434836866 0.963479777715287
"pollack" 0.654296429594979 0.77813439629972 0.646595530457052 0 0.990180879561425 0.94928548310535
"pollack" 0.910046464763582 0.456626750295982 0.747807236648204 0.625 0.813891580754106 0.952193291650014
"pollack" 0.254282377893105 0.130120882298797 0.752485345231459 0.6 0.945166071153386 0.986800470706364
"pollack" 0.221668227110058 0.650836997898296 0.61970139271819 0 0.905921806354998 0.956660850529481
"pollack" 0.96502288710326 0.0860128556378186 0.749296093086841 0.85 0.548109346246811 0.960896532643979
"pollack" 0.694219117518514 0.243639806983992 0.711436574015262 0.675 0.762697319707841 0.971247789187388
"pollack" 0.339880175190046 0.177063151728362 0.704037224922911 0.625 0.79697928009397 0.985697475997774
"pollack" 0.26515074656345 0.610561745474115 0.741925562001705 0.2 1.07402149078891 0.961794629140282
"pollack" 0.00277708051726222 0.6979328263551 0.61757660734108 0 0.941519495756047 0.975866652538095
"pollack" 0.539274231530726 0.523329966468737 0.738770723851936 0.025 0.950968011154001 0.957778523231368
"pollack" 0.927951549412683 0.490047506289557 0.802628431311447 0.6 0.948802834604269 0.950193395022779
"pollack" 0.629689890891314 0.740574969211593 0.620137279524412 0 0.9719731583386 0.942209474368636
"pollack" 0.879293338162825 0.321016698842868 0.705849454377471 0.625 0.772272903298596 0.967131988281154
"pollack" 0.402395004639402 0.169397835852578 0.742495869565095 0.5 0.784436985589503 0.977226969270526
"pollack" 0.0395213465671986 0.723790596937761 0.584824087813198 0 0.946631441668056 0.970929228344728
"pollack" 0.366881162626669 0.998859378974885 0.642531037162395 0 0.916729357515879 0.927063430666223
"pollack" 0.679305274039507 0.0781341216061264 0.69996948763552 0.575 0.60852800731688 0.981543550462041
"pollack" 0.96240597194992 0.881474387831986 0.791333624016225 0 0.989030520127309 0.948765833820546
"pollack" 0.723360182717443 0.642141445539892 0.750650548671048 0.25 0.917090245547381 0.953799354529525
"pollack" 0.648020939901471 0.791523772990331 0.750290823615016 0 0.97376339875372 0.921991845893894
"pollack" 0.463779546553269 0.249852038919926 0.756986877222346 0.375 0.807011270094385 0.968573574707513
"pollack" 0.7228772433009 0.353890374535695 0.734996014686235 0.75 0.772774177452478 0.965047115304567
"pollack" 0.852533919503912 0.351037506945431 0.740038514366452 0.825 0.766752358506223 0.95870016107295
"pollack" 0.535096282139421 0.892009863862768 0.623139317537868 0 0.97031444584098 0.935356330351528
"pollack" 0.19691076874733 0.559130524285138 0.601694682736692 0 0.961153867509983 0.973070531809551
"pollack" 0.7501068378333 0.822558810701594 0.685665409933191 0 0.971684268377754 0.922680261619693
"pollack" 0.234905701829121 0.561843422241509 0.572261528277064 0 0.934821541839 0.963903538020473
"pollack" 0.15082043572329 0.202669894555584 0.642723921778472 0.025 0.90860267540589 0.978974484478462
"pollack" 0.0823868250008672 0.451300621032715 0.654336246948881 0.025 0.965371609250342 0.975190509968099
"pollack" 0.838389327051118 0.369908961234614 0.768858103267094 0.325 0.915576149132288 0.952297845923673
"pollack" 0.814173613907769 0.524685384240001 0.776237886511035 0.375 0.988181349196236 0.950172587964159
"pollack" 0.436907466733828 0.0428698582109064 0.748236210081995 0.725 0.717674653551301 0.984834305915397
"pollack" 0.954326488310471 0.384388071019202 0.66940253322353 0.35 0.729496430548977 0.949107087889545
"pollack" 0.333210781216621 0.539871714543551 0.68491883110383 0 1.06272134475036 0.953232941271317
"pollack" 0.139377313433215 0.0867787688039243 0.688791640486846 0.75 0.757310373424627 0.988133651192417
"pollack" 0.971735332161188 0.399990398902446 0.712457995480847 0.825 0.68774961036034 0.954514971719353
"pollack" 0.624197829514742 0.677377009764314 0.760011710380022 0 0.903003890804535 0.956657561485015
"pollack" 0.603731679497287 0.942597683286294 0.692201285897422 0 0.989681713807504 0.915115730471673
"pollack" 0.0963235094677657 0.943102233344689 0.644227913122348 0 0.977239444610447 0.973055654478033
"pollack" 0.413424464408308 0.830676975194365 0.640242689992551 0 1.02125283646426 0.956087339502393
"pollack" 0.517508420161903 0.0230421698652208 0.775125768110201 0.85 0.762532816858584 0.984244475049833
"pollack" 0.833602103870362 0.404186414787546 0.75768019930363 0.575 0.817438856619152 0.938277121992312
"pollack" 0.404803078854457 0.102226486196741 0.769281380332043 0.5 0.850491570715649 0.983366773584511
"pollack" 0.915728840511292 0.457476024981588 0.73344270718611 0.3 0.863289723765934 0.936835424278205
"pollack" 0.0177376354113221 0.895854705944657 0.64962834559095 0 0.920535142437933 0.962042748247645
"pollack" 0.257837615907192 0.211837352486327 0.761893931342588 0.325 1.04018772477108 0.974947874618344
"pollack" 0.354183943942189 0.807915822602808 0.584859335864969 0 0.941967745629442 0.950438690446573
"pollack" 0.506136637181044 0.792085292749107 0.670692277272849 0 0.971014351405605 0.930802508452654
"pollack" 0.373954123118892 0.955669737886637 0.680339035183244 0.075 1.12754120371883 0.946873890622345
"pollack" 0.617126548429951 0.658943352755159 0.714285049314334 0.725 0.863360016786951 0.939860038247952
"pollack" 0.387192444177344 0.097072733566165 0.756391930657447 0.825 0.78463185230411 0.981694453500049
"pollack" 0.782292429124936 0.8976396007929 0.703452977089107 0.375 0.924130539472477 0.92186294265546
"pollack" 0.856885032728314 0.743141264421865 0.748313363939117 0.35 0.905483839168323 0.94194816280409
"pollack" 0.130036781309173 0.396395278861746 0.585588239705821 0 0.89782874845691 0.971427481697234
"pollack" 0.369623045669869 0.200891243293881 0.715200040084466 0.45 0.804479789573975 0.973815025099982
"pollack" 0.787409744923934 0.921877321088687 0.69697837334479 0 0.967551902980225 0.91668984338583
"pollack" 0.469522803556174 0.517369593027979 0.670217138033424 0 1.01818199478801 0.960086764260376
"pollack" 0.718402499565855 0.810363245662302 0.730985403193592 0 1.0140795483772 0.941750260917481
"pollack" 0.583315496332943 0.316987885162234 0.718218323549556 0.55 0.785427697168141 0.96754507562068
"pollack" 0.316708106314763 0.780901324469596 0.583480555353752 0 1.00859501108339 0.955850084357825
"pollack" 0.308406731113791 0.381340453401208 0.726953477400982 0.05 1.04414578114903 0.969370869711386
"pollack" 0.775199901079759 0.75538436579518 0.680137375279566 0 0.97832213267073 0.942934288965511
"pollack" 0.6575821058359 0.690301879774779 0.724294723098641 0 0.908323788254992 0.95756670325394
"pollack" 0.0525336910504848 0.70866300817579 0.688831395526745 0 1.01904891170724 0.972996860056086
"pollack" 0.249240468954667 0.822658469900489 0.612234578187499 0 0.972418604235921 0.947476071418155
"pollack" 0.29754713200964 0.858837715350091 0.691173565523659 0.05 0.954022921873653 0.963306006011445
"pollack" 0.273226457182318 0.300782479578629 0.725386836287073 0.625 0.88849987702144 0.971783748493155
"pollack" 0.0622569157276303 0.468596916645765 0.606969972726792 0 1.01819716935093 0.970406458296021
"pollack" 0.830374678131193 0.302193127805367 0.744101897597632 0.425 0.778864559269333 0.958664397389507
"pollack" 0.938257397618145 0.940092094941065 0.753603734466342 0 0.973842836396784 0.930380674918533
"pollack" 0.802869396051392 0.899751856690273 0.668116005758159 0 0.964327152155504 0.92545218947975
"pollack" 0.408296459820122 0.78677833545953 0.681212735563805 0 0.974835009423069 0.953873213712202
"pollack" 0.36419644090347 0.499858628492802 0.563479889385873 0 0.970297925660117 0.948269942493742
"pollack" 0.917960681952536 0.788890743628144 0.729357701859595 0.225 0.870739659000812 0.93017294326175
"pollack" 0.186896553030238 0.830506294267252 0.675681944438081 0 1.0046547934081 0.973010099809365
"pollack" 0.837727713631466 0.177084094844759 0.732797370760477 0.8 0.589184907370981 0.967266704597307
"pollack" 0.516123991459608 0.863206594018266 0.626509752812751 0 0.943903359180429 0.94009781208051
"pollack" 0.748345395084471 0.0649657291360199 0.761798997321862 0.625 0.608895735317235 0.971832472657406
"pollack" 0.874807652784511 0.71038904087618 0.711836926348763 0 0.964677629840432 0.922999167239771
"pollack" 0.072198859648779 0.0513348190579563 0.71376727644677 0.575 0.743782826562204 0.992124096290892
"pollack" 0.111528695328161 0.838166721398011 0.596389856876488 0 0.965337504262567 0.963906961490585
"pollack" 0.676262672524899 0.903959893388674 0.658740054748621 0 0.949114275075293 0.926026471530681
"pollack" 0.594491937663406 0.846253129653633 0.69466714743415 0 0.990184964258336 0.948788061568523
"pollack" 0.60584088601172 0.784444857621565 0.742637872573251 0.025 0.993580935919475 0.925365398891332
"pollack" 0.0400169282220304 0.552285362035036 0.496595930365141 0 0.945872778237041 0.96838517430221
"pollack" 0.788855770835653 0.862168541876599 0.724395729814577 0 1.06116930396883 0.948960625882818
"pollack" 0.182406833395362 0.0754430524539202 0.749777444444338 0 1.00199649280305 0.991063620134184
"pollack" 0.641273519489914 0.813182785175741 0.646573758624625 0 0.859973118673388 0.939853538228894
"pollack" 0.210173740750179 0.29297954775393 0.741009798534375 0.35 0.915663273362231 0.978897995569756
"pollack" 0.633400626014918 0.649839519523084 0.757764537004613 0.025 1.00024472668664 0.943180727973874
"pollack" 0.177439075196162 0.684862090740353 0.576841781121537 0 1.02476658770214 0.949613495403574
"pollack" 0.603635035455227 0.206762081477791 0.737561777695837 0.775 0.715144855072421 0.967486098145929
"pollack" 0.28957037255168 0.811027740594 0.613538224391605 0 0.990840068941279 0.949685015857968
"pollack" 0.162998664425686 0.183102443581447 0.715467530179223 0.675 0.826140390967338 0.9844226507177
"pollack" 0.457063173409551 0.704962788615376 0.691964608047774 0 0.936160977240468 0.966453080740183
"pollack" 0.822963568381965 0.00364309246651828 0.72214303166525 0.7 0.571402877984474 0.97944778958713
"pollack" 0.905837189638987 0.682160063181072 0.738496220639274 0.15 0.89292188687836 0.9443384431182
"pollack" 0.578662395477295 0.876896222354844 0.633956971010565 0 0.977756838815456 0.940672554962658
"pollack" 0.586174307158217 0.587877784622833 0.689266674404054 0 0.942815223820311 0.947914258812488
"pollack" 0.861357536166906 0.402571637183428 0.707316489055379 0.7 0.761926425981721 0.961766567392458
"pollack" 0.071102641755715 0.865609388099983 0.587159031383317 0 0.980973435049747 0.966585485858216
"pollack" 0.666505238506943 0.0848808109294623 0.750860565827668 0.625 0.676383448092706 0.978075167788974
"pollack" 0.376526868203655 0.431197348749265 0.745211269028322 0.1 1.03036273086555 0.962249736251669
"pollack" 0.775103481952101 0.528753871330991 0.70300985979785 0.575 0.826777422653368 0.959575524903856
"pollack" 0.929963331436738 0.43624761258252 0.76507630228136 0.775 0.863603851096598 0.955461185935935
"pollack" 0.0776499041821808 0.68865303369239 0.53023959975099 0 0.973402293955121 0.968559550811212
"pollack" 0.365116314729676 0.917626741109416 0.565903452121505 0 1.03246272078322 0.940904001150581
"pollack" 0.491988661931828 0.337498957058415 0.77524722048618 0.575 1.08634216803287 0.964038010718411
"pollack" 0.805610348237678 0.31251571374014 0.758942559461762 0.375 0.861161432804818 0.966071540635487
"pollack" 0.923545552883297 0.203640710562468 0.730889449668814 0.65 0.601654506769786 0.95732609457021
"pollack" 0.984177301172167 0.98121613659896 0.685998455498499 0.025 0.913229160216939 0.901430133433184
"pollack" 0.446817665593699 0.176143246237189 0.738664025527883 0.45 0.743521242139688 0.974934113577434
"pollack" 0.296981082530692 0.506338174920529 0.747063399674449 0 1.04692235227795 0.971783922001652
